image_id,image_path,filename,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
59356,myntradataset\images\59356.jpg,59356.jpg,59356,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Vishudh Women Multi Coloured Kurta
21116,myntradataset\images\21116.jpg,21116.jpg,21116,Women,Apparel,Topwear,Tops,Lavender,Fall,2011.0,Casual,s.Oliver Women Faded Lilac Top
41841,myntradataset\images\41841.jpg,41841.jpg,41841,Women,Footwear,Shoes,Sports Shoes,Silver,Summer,2012.0,Sports,Skechers Women Silver Sports Shoes
37083,myntradataset\images\37083.jpg,37083.jpg,37083,Women,Accessories,Bags,Handbags,Olive,Summer,2012.0,Casual,Lino Perros Women Olive Handbag
53454,myntradataset\images\53454.jpg,53454.jpg,53454,Women,Footwear,Shoes,Flats,Red,Winter,2015.0,Casual,Catwalk Women Red Sandals
53084,myntradataset\images\53084.jpg,53084.jpg,53084,Women,Accessories,Jewellery,Pendant,White,Winter,2016.0,Casual,Fabindia White Pendant
39530,myntradataset\images\39530.jpg,39530.jpg,39530,Women,Apparel,Innerwear,Bra,Pink,Winter,2015.0,Casual,Bwitch Pink Bra
56855,myntradataset\images\56855.jpg,56855.jpg,56855,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Party,John Players Men Blue Shirt
50929,myntradataset\images\50929.jpg,50929.jpg,50929,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Parx Men Grey Briefs
29051,myntradataset\images\29051.jpg,29051.jpg,29051,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,ADIDAS Men Urban Movement Black T-shirt
42028,myntradataset\images\42028.jpg,42028.jpg,42028,Women,Footwear,Shoes,Sports Shoes,White,Fall,2012.0,Sports,ADIDAS Women White Sukoi Sports Shoes
16634,myntradataset\images\16634.jpg,16634.jpg,16634,Men,Apparel,Topwear,Tshirts,Green,Summer,2016.0,Casual,Facit Men Smart Green Tshirt
12740,myntradataset\images\12740.jpg,12740.jpg,12740,Unisex,Accessories,Bags,Backpacks,Black,Fall,2011.0,Casual,Timberland Unisex Solid Black Backpacks
6344,myntradataset\images\6344.jpg,6344.jpg,6344,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2014.0,Casual,Converse Men Black CT Lace Color Hi Canvas Shoes
58628,myntradataset\images\58628.jpg,58628.jpg,58628,Women,Accessories,Jewellery,Bangle,Black,Winter,2016.0,Casual,ToniQ Women Black Bangles
30587,myntradataset\images\30587.jpg,30587.jpg,30587,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Sports,Nike Men Club Pique Polo Green T-shirt
21521,myntradataset\images\21521.jpg,21521.jpg,21521,Women,Accessories,Bags,Handbags,Pink,Winter,2015.0,Casual,Kiara Women Rose Pink Handbag
5861,myntradataset\images\5861.jpg,5861.jpg,5861,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,ADIDAS Men's 16th Polo Black T-shirt
9352,myntradataset\images\9352.jpg,9352.jpg,9352,Men,Accessories,Socks,Socks,White,Fall,2011.0,Casual,Puma Men Sports Socks 1 Pair White Socks
54875,myntradataset\images\54875.jpg,54875.jpg,54875,Women,Accessories,Jewellery,Necklace and Chains,Brown,Fall,2012.0,Casual,Ivory Tag Women Glistening Agate Cream Necklace
29099,myntradataset\images\29099.jpg,29099.jpg,29099,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,ADIDAS Men Agora Lea Grey Shoes
8153,myntradataset\images\8153.jpg,8153.jpg,8153,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Highlander Men Blue Checked Hagen Slim Fit Shirt
53473,myntradataset\images\53473.jpg,53473.jpg,53473,Women,Apparel,Innerwear,Bra,Black,Summer,2017.0,Casual,Amante Black Full-Coverage T-Shirt Bra BCSB01
16052,myntradataset\images\16052.jpg,16052.jpg,16052,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Highlander Men Stripes White Shirt
40082,myntradataset\images\40082.jpg,40082.jpg,40082,Men,Apparel,Bottomwear,Shorts,Navy Blue,Winter,2014.0,Casual,ADIDAS Men Navy Blue Short
52357,myntradataset\images\52357.jpg,52357.jpg,52357,Women,Apparel,Loungewear and Nightwear,Nightdress,Yellow,Winter,2015.0,Casual,Red Rose Women Yellow Nightdress
56558,myntradataset\images\56558.jpg,56558.jpg,56558,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017.0,,Streetwear Rose Shimmer Lip Gloss 52
45619,myntradataset\images\45619.jpg,45619.jpg,45619,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2013.0,Casual,Arrow Men Red Shoes
33623,myntradataset\images\33623.jpg,33623.jpg,33623,Women,Accessories,Wallets,Wallets,Blue,Summer,2012.0,Casual,Lino Perros Women Blue Wallet
53530,myntradataset\images\53530.jpg,53530.jpg,53530,Women,Apparel,Innerwear,Briefs,Black,Winter,2015.0,Casual,Amante Women Black Bikini Briefs PCLR02
52965,myntradataset\images\52965.jpg,52965.jpg,52965,Women,Apparel,Saree,Sarees,Purple,Fall,2012.0,Ethnic,FNF Printed Purple Sari
37306,myntradataset\images\37306.jpg,37306.jpg,37306,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Casio Youth Series Men Analog-Digital Watch AQ-S800WD-1EVDFAD170
15622,myntradataset\images\15622.jpg,15622.jpg,15622,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Nike Men AD Breakline OH Black Track Pants
48908,myntradataset\images\48908.jpg,48908.jpg,48908,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013.0,Casual,Lucera Women Silver Pendant
2916,myntradataset\images\2916.jpg,2916.jpg,2916,Women,Apparel,Topwear,Tops,Yellow,Fall,2010.0,Casual,DUSG Women Reuse Reduce Bamboo Yellow Top
58565,myntradataset\images\58565.jpg,58565.jpg,58565,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black T-shirt
38656,myntradataset\images\38656.jpg,38656.jpg,38656,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Women Dual Fusion Grey Sports Shoes
31692,myntradataset\images\31692.jpg,31692.jpg,31692,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Ganuchi Men Brown Shoes
53453,myntradataset\images\53453.jpg,53453.jpg,53453,Women,Footwear,Shoes,Flats,Grey,Winter,2015.0,Casual,Catwalk Women Grey Casual Shoes
45999,myntradataset\images\45999.jpg,45999.jpg,45999,Women,Apparel,Saree,Sarees,Green,Summer,2012.0,Ethnic,Fabindia Green Self-Striped Saree
15740,myntradataset\images\15740.jpg,15740.jpg,15740,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Nike Women Air Relentless Grey Sports Shoes
6826,myntradataset\images\6826.jpg,6826.jpg,6826,Men,Footwear,Sandal,Sandals,Grey,Summer,2011.0,Casual,Timberland Men Nekkol Grey Black Floater
54718,myntradataset\images\54718.jpg,54718.jpg,54718,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Shree Women Purple and White Printed Kurta
6950,myntradataset\images\6950.jpg,6950.jpg,6950,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,s.Oliver Women Grey Top
52767,myntradataset\images\52767.jpg,52767.jpg,52767,Women,Accessories,Bags,Handbags,White,Fall,2012.0,Casual,Fiorelli Women White Leather Handbag
28617,myntradataset\images\28617.jpg,28617.jpg,28617,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,Nike Men Pique Polo Black T-shirt
47397,myntradataset\images\47397.jpg,47397.jpg,47397,Women,Accessories,Bags,Handbags,Green,Summer,2012.0,Casual,Baggit Women Green Sling Bag
30739,myntradataset\images\30739.jpg,30739.jpg,30739,Men,Apparel,Topwear,Nehru Jackets,Blue,Summer,2012.0,Ethnic,Fabindia Men Reversible Blue Sleeveless Jacket
54529,myntradataset\images\54529.jpg,54529.jpg,54529,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,F Sports Men Black Shoes
14017,myntradataset\images\14017.jpg,14017.jpg,14017,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Sports,Nike Men Solid Grey Jerseys
7687,myntradataset\images\7687.jpg,7687.jpg,7687,Men,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Sports,Puma Men's Long Logo Bermuda White Short
6555,myntradataset\images\6555.jpg,6555.jpg,6555,Unisex,Accessories,Bags,Backpacks,Grey,Summer,2011.0,Casual,Nike Unisex All Access Grey Backpack
26068,myntradataset\images\26068.jpg,26068.jpg,26068,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Formal,John Miller Men Striped Green Shirt
51232,myntradataset\images\51232.jpg,51232.jpg,51232,Women,Apparel,Topwear,Kurtas,Green,Fall,2012.0,Ethnic,Satya Paul Women Green Printed Kaftan
26868,myntradataset\images\26868.jpg,26868.jpg,26868,Women,Apparel,Topwear,Tshirts,Lavender,Summer,2012.0,Casual,Jealous 21 Women Printed Lavender T-shirt
49813,myntradataset\images\49813.jpg,49813.jpg,49813,Women,Footwear,Flip Flops,Flip Flops,Purple,Winter,2012.0,Casual,iPanema Women Purple Flip Flops
28180,myntradataset\images\28180.jpg,28180.jpg,28180,Men,Accessories,Eyewear,Sunglasses,Metallic,Winter,2016.0,Casual,Ray-Ban Men Aviator Metallic Sunglasses
11420,myntradataset\images\11420.jpg,11420.jpg,11420,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Light Winter Blue Tshirts
2239,myntradataset\images\2239.jpg,2239.jpg,2239,Men,Apparel,Topwear,Tshirts,Purple,Fall,2010.0,Sports,ADIDAS Men 3 Stripe Purple T-shirt
40531,myntradataset\images\40531.jpg,40531.jpg,40531,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Titan Women Black Dial Watch
13381,myntradataset\images\13381.jpg,13381.jpg,13381,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2011.0,Casual,Timberland Men Juniors Navy Blue Casual Shoes
7875,myntradataset\images\7875.jpg,7875.jpg,7875,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,Proline Men Black Comfort Fit Sports Shorts
37881,myntradataset\images\37881.jpg,37881.jpg,37881,Unisex,Accessories,Socks,Socks,Navy Blue,Summer,2016.0,Casual,Happy Socks Unisex Navy Blue Socks
11574,myntradataset\images\11574.jpg,11574.jpg,11574,Women,Apparel,Topwear,Kurtas,Grey,Summer,2011.0,Ethnic,W Women Printed Grey Kurtas
13781,myntradataset\images\13781.jpg,13781.jpg,13781,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Formal,Belmonte Men Solid Grey Trousers
22999,myntradataset\images\22999.jpg,22999.jpg,22999,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Black,Summer,2016.0,Sports,2go Active Gear USA Men Black Roger Lounge Pants
4312,myntradataset\images\4312.jpg,4312.jpg,4312,Unisex,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Tantra Kid's Unisex Yantra Om Orange Kidswear
15023,myntradataset\images\15023.jpg,15023.jpg,15023,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,ADIDAS Men Printed Black Tshirts
28860,myntradataset\images\28860.jpg,28860.jpg,28860,Men,Apparel,Topwear,Tshirts,Grey,Summer,2013.0,Casual,Proline Men Grey Polo T-shirt
38292,myntradataset\images\38292.jpg,38292.jpg,38292,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Reid & Taylor Men Brown Wallet
8900,myntradataset\images\8900.jpg,8900.jpg,8900,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Bling Blue Shirts
32527,myntradataset\images\32527.jpg,32527.jpg,32527,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017.0,Casual,Tonino Lamborghini Men Forza Deo
52331,myntradataset\images\52331.jpg,52331.jpg,52331,Women,Accessories,Wallets,Wallets,Brown,Winter,2016.0,Casual,ToniQ Women Light Brown Wallet
52886,myntradataset\images\52886.jpg,52886.jpg,52886,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,FNF Green Printed Sari
54338,myntradataset\images\54338.jpg,54338.jpg,54338,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Femella Women Blue Top
56957,myntradataset\images\56957.jpg,56957.jpg,56957,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,HM Women Black Flats
43790,myntradataset\images\43790.jpg,43790.jpg,43790,Women,Accessories,Jewellery,Earrings,Red,Summer,2012.0,Casual,Royal Diadem Red Earrings
29790,myntradataset\images\29790.jpg,29790.jpg,29790,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Basics Men Pack of 3 T-shirts
10197,myntradataset\images\10197.jpg,10197.jpg,10197,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Hddcs Brown Handbags
27756,myntradataset\images\27756.jpg,27756.jpg,27756,Men,Accessories,Wallets,Wallets,Brown,Winter,2015.0,Casual,Bulchee Men Brown Wallet
56076,myntradataset\images\56076.jpg,56076.jpg,56076,Women,Personal Care,Lips,Lip Liner,Maroon,Spring,2017.0,Casual,Colorbar Moody Maroon Lip Liner 003
52348,myntradataset\images\52348.jpg,52348.jpg,52348,Women,Apparel,Loungewear and Nightwear,Nightdress,Blue,Winter,2015.0,Casual,Red Rose Women Blue Nightdress
16086,myntradataset\images\16086.jpg,16086.jpg,16086,Women,Accessories,Eyewear,Sunglasses,Copper,Winter,2016.0,Casual,Mayhem Women Rectangular Sunglasses 9007-203
2971,myntradataset\images\2971.jpg,2971.jpg,2971,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,Puma Men's Sless Black T-shirt
38907,myntradataset\images\38907.jpg,38907.jpg,38907,Girls,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Allen Solly Kids Girls Printed Red T-shirt
39063,myntradataset\images\39063.jpg,39063.jpg,39063,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Arrow Sport Men Blue & Grey Striped T-shirt
46401,myntradataset\images\46401.jpg,46401.jpg,46401,Men,Apparel,Topwear,Sweatshirts,Grey,Summer,2012.0,Casual,ADIDAS Men Grey Reversible Sweatshirt
22739,myntradataset\images\22739.jpg,22739.jpg,22739,Unisex,Accessories,Bags,Backpacks,Blue,Fall,2011.0,Casual,Nike Unisex Blue Backpack
8292,myntradataset\images\8292.jpg,8292.jpg,8292,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Mr.Men Men's Royal Blue T-shirt
36397,myntradataset\images\36397.jpg,36397.jpg,36397,Men,Accessories,Socks,Socks,Blue,Summer,2016.0,Casual,Reid & Taylor Men Blue Socks
40933,myntradataset\images\40933.jpg,40933.jpg,40933,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Rodeo Blue Jeans
32462,myntradataset\images\32462.jpg,32462.jpg,32462,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Men Polo White T-shirt
19854,myntradataset\images\19854.jpg,19854.jpg,19854,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Striped Blue Shirt
19656,myntradataset\images\19656.jpg,19656.jpg,19656,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,United Colors of Benetton Men Printed Green TShirt
36503,myntradataset\images\36503.jpg,36503.jpg,36503,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Folklore Women Green Kurta
21168,myntradataset\images\21168.jpg,21168.jpg,21168,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,s.Oliver Women Check Blue Top
9230,myntradataset\images\9230.jpg,9230.jpg,9230,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Mark Taylor Men White Striped Shirt
51034,myntradataset\images\51034.jpg,51034.jpg,51034,Women,Apparel,Loungewear and Nightwear,Nightdress,Pink,Summer,2017.0,Casual,Enamor Women Pink Highspirit Nightdress
19700,myntradataset\images\19700.jpg,19700.jpg,19700,Men,Apparel,Topwear,Shirts,White,Summer,2011.0,Casual,United Colors of Benetton Men White Shirt
4497,myntradataset\images\4497.jpg,4497.jpg,4497,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Lotto Men's Osaka White Blue Shoe
13056,myntradataset\images\13056.jpg,13056.jpg,13056,Women,Accessories,Watches,Watches,Burgundy,Winter,2016.0,Casual,Fastrack Women Burgundy Dial Watch 2166SL02
39652,myntradataset\images\39652.jpg,39652.jpg,39652,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Lotto Men White Sports Shoe
39137,myntradataset\images\39137.jpg,39137.jpg,39137,Women,Apparel,Apparel Set,Kurta Sets,Purple,Summer,2012.0,Ethnic,Aneri Women Gypsy Rose Purple Salwar Suit
13784,myntradataset\images\13784.jpg,13784.jpg,13784,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Belmonte Men Solid Black Woven Trousers
56501,myntradataset\images\56501.jpg,56501.jpg,56501,Women,Personal Care,Nails,Nail Polish,Bronze,Spring,2017.0,,Streetwear Boutique Bronze Nail Polish 05
55644,myntradataset\images\55644.jpg,55644.jpg,55644,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Heels
54302,myntradataset\images\54302.jpg,54302.jpg,54302,Women,Apparel,Innerwear,Bra,Pink,Summer,2017.0,Casual,Garfield Women Pink & Red Bra
52653,myntradataset\images\52653.jpg,52653.jpg,52653,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,Mod'acc Women Grey Handbag
22454,myntradataset\images\22454.jpg,22454.jpg,22454,Women,Apparel,Bottomwear,Leggings,Red,Fall,2011.0,Casual,Myntra Women Red Leggings
34902,myntradataset\images\34902.jpg,34902.jpg,34902,Women,Apparel,Topwear,Dupatta,Beige,Summer,2012.0,Ethnic,Fabindia Beige Kota Dupatta
18050,myntradataset\images\18050.jpg,18050.jpg,18050,Women,Accessories,Wallets,Wallets,Brown,Winter,2015.0,Casual,Lino Perros Women Solid Brown Wallet
3191,myntradataset\images\3191.jpg,3191.jpg,3191,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Tantra Men's Prism Green T-shirt
55865,myntradataset\images\55865.jpg,55865.jpg,55865,Women,Personal Care,Nails,Nail Polish,Orange,Spring,2017.0,Casual,Colorbar Sunstone Nail Lacquer 89
51177,myntradataset\images\51177.jpg,51177.jpg,51177,Men,Accessories,Socks,Socks,Navy Blue,Winter,2016.0,Formal,Raymond Men Navy Socks
30755,myntradataset\images\30755.jpg,30755.jpg,30755,Men,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Fabindia Men Striped Purple Khadi Kurta
17439,myntradataset\images\17439.jpg,17439.jpg,17439,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,CASIO Women White Dial Watch SH174 SHN-3019D-7ADR
11808,myntradataset\images\11808.jpg,11808.jpg,11808,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011.0,Ethnic,Vishudh Women Cotton Silk Maroon Kurtas
51906,myntradataset\images\51906.jpg,51906.jpg,51906,Women,Accessories,Bags,Handbags,Black,Summer,2016.0,Casual,Nyk Women Black Romper Baby Handbag
9689,myntradataset\images\9689.jpg,9689.jpg,9689,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Classic Polo Men Ikon Blue Polo Tshirts
57703,myntradataset\images\57703.jpg,57703.jpg,57703,Women,Personal Care,Skin,Face Moisturisers,Cream,Spring,2017.0,,Lotus Herbals Cocomoist Moisturising Lotion
50440,myntradataset\images\50440.jpg,50440.jpg,50440,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Chromozome Men Pack of 2 Grey Briefs
33864,myntradataset\images\33864.jpg,33864.jpg,33864,Men,Footwear,Sandal,Sandals,Blue,Summer,2012.0,Casual,Puma Men Harz Blue Sandals
19177,myntradataset\images\19177.jpg,19177.jpg,19177,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,United Colors Of Benetton Men Navy Blue Shirt
20322,myntradataset\images\20322.jpg,20322.jpg,20322,Men,Apparel,Topwear,Shirts,Maroon,Summer,2011.0,Casual,Mother Earth Men Solid Maroon Shirt
45404,myntradataset\images\45404.jpg,45404.jpg,45404,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black & Brown Sandals
18600,myntradataset\images\18600.jpg,18600.jpg,18600,Women,Footwear,Shoes,Flats,Grey,Fall,2011.0,Casual,Puma Women Roque Grey Sandals
26279,myntradataset\images\26279.jpg,26279.jpg,26279,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Proline Men Grey Polo T-shirt
32572,myntradataset\images\32572.jpg,32572.jpg,32572,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,ONLY Women Grey Top
47359,myntradataset\images\47359.jpg,47359.jpg,47359,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Baggit Women Brown Handbag
27029,myntradataset\images\27029.jpg,27029.jpg,27029,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Jealous 21 Women Blue Capris
5421,myntradataset\images\5421.jpg,5421.jpg,5421,Boys,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Ant Kids Boy's Love This Game White Kidswear
31200,myntradataset\images\31200.jpg,31200.jpg,31200,Men,Accessories,Accessories,Accessory Gift Set,Brown,Summer,2012.0,Casual,Cabarelli Men Accessory Gift Set
38633,myntradataset\images\38633.jpg,38633.jpg,38633,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Nike Men Blue T-shirt
51709,myntradataset\images\51709.jpg,51709.jpg,51709,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Van Heusen Unisex Sunglasses VH214-C2
2706,myntradataset\images\2706.jpg,2706.jpg,2706,Girls,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Disney Kids Girl's Pink Pooh Kidswear
51078,myntradataset\images\51078.jpg,51078.jpg,51078,Women,Free Items,Free Gifts,Free Gifts,Cream,Summer,2012.0,Ethnic,Satya Paul Cream & Grey Saree
12619,myntradataset\images\12619.jpg,12619.jpg,12619,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Probase Men Printed Grey Tshirts
22752,myntradataset\images\22752.jpg,22752.jpg,22752,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,BIBA Women Printed Blue Kurta
40067,myntradataset\images\40067.jpg,40067.jpg,40067,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,ADIDAS Men Yellow T-shirt
10394,myntradataset\images\10394.jpg,10394.jpg,10394,Men,Accessories,Watches,Watches,Red,Winter,2016.0,Sports,Puma Men Cardiac Red Watches
13227,myntradataset\images\13227.jpg,13227.jpg,13227,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Palm Tree Kids Boys Printed Brown Tshirts
28437,myntradataset\images\28437.jpg,28437.jpg,28437,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,DKNY Women White Dial Chronograph Watch NY8080
